 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   2813.8108      8.3281    3.849768E+02
    4     53.5565     16.0160    9.420984E+00
    5    405.9727     22.2036    8.728329E+01
    6     39.0165     27.9396    9.913642E+00
    7    153.5402     33.4914    4.501476E+01
    8     23.9334     38.9742    7.952339E+00
    9     83.4720     44.4533    3.099817E+01
   10     17.4461     49.9732    7.160762E+00
   11     53.8283     55.5697    2.419803E+01
   12     15.3868     61.2759    7.518477E+00
   13     39.9938     67.1255    2.110562E+01
   14     12.9905     73.1559    7.363181E+00
   15     32.1934     79.4114    1.950609E+01
   16     12.0081     85.9472    7.745150E+00
   17     28.6512     92.8357    1.959984E+01
   18     12.1891    100.1769    8.814850E+00
   19     28.3434    108.1178    2.160519E+01
   20     12.6564    116.8928    1.014228E+01
   21     30.0791    126.9229    2.527987E+01
   22     13.5656    139.1326    1.193145E+01
   23     44.9841    156.7483    4.132363E+01
