 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    962.9672      4.1141    5.857963E+01
    8     86.1269      7.4645    5.937883E+00
    9    365.3077      9.9725    2.814857E+01
   10     63.4347     12.1720    5.402441E+00
   11    213.8066     14.2083    1.994311E+01
   12     50.5610     16.1445    5.126247E+00
   13    142.3126     18.0142    1.558300E+01
   14     39.9584     19.8374    4.699482E+00
   15    101.7487     21.6272    1.279188E+01
   16     33.9214     23.3926    4.539746E+00
   17     75.6157     25.1398    1.073307E+01
   18     29.6753     26.8738    4.452877E+00
   19     57.8937     28.5982    9.156717E+00
   20     26.9830     30.3161    4.486606E+00
   21     45.7549     32.0298    7.979027E+00
   22     23.7034     33.7412    4.325806E+00
   23     36.0399     35.4523    6.869503E+00
   24     21.3663     37.1643    4.245895E+00
   25     28.6095     38.8787    5.917310E+00
   26     19.9998     40.5966    4.298782E+00
   27     23.4462     42.3192    5.229727E+00
   28     18.1301     44.0475    4.191012E+00
   29     19.8531     45.7824    4.750335E+00
   30     17.2715     47.5249    4.272713E+00
   31     16.8503     49.2760    4.305187E+00
   32     16.0048     51.0364    4.218980E+00
   33     14.1686     52.8072    3.849866E+00
   34     14.8591     54.5892    4.158009E+00
   35     12.4224     56.3834    3.576908E+00
   36     13.6455     58.1907    4.039766E+00
   37     11.4545     60.0121    3.484025E+00
   38     13.3152     61.8485    4.157979E+00
   39     10.9946     63.7011    3.522495E+00
   40     12.9080     65.5710    4.240215E+00
   41     10.6316     67.4592    3.578661E+00
   42     12.4761     69.3671    4.300725E+00
   43     10.3991     71.2960    3.669094E+00
   44     11.9537     73.2472    4.314557E+00
   45     10.1910     75.2223    3.760989E+00
   46     11.4536     77.2229    4.319852E+00
   47      9.6118     79.2508    3.703158E+00
   48     10.2031     81.3079    4.013726E+00
   49      9.3269     83.3962    3.744694E+00
   50      9.2977     85.5182    3.808384E+00
   51      9.2630     87.6763    3.869303E+00
   52      9.0146     89.8733    3.838660E+00
   53      8.7457     92.1124    3.795091E+00
   54      8.1135     94.3971    3.586564E+00
   55      9.5004     96.7313    4.276700E+00
   56      8.1766     99.1196    3.747098E+00
   57      9.3626    101.5672    4.366547E+00
   58      7.2864    104.0799    3.457345E+00
   59      7.9737    106.6646    3.848139E+00
   60      7.0284    109.3295    3.448941E+00
   61      8.8262    112.0842    4.402737E+00
   62      7.5987    114.9404    3.852061E+00
   63      8.4650    117.9122    4.359880E+00
   64      8.0729    121.0174    4.223409E+00
   65      6.9589    124.2785    3.697054E+00
   66      7.1103    127.7249    3.835160E+00
   67      4.8056    131.3963    2.631027E+00
   68      3.7117    135.3483    2.062231E+00
   69      5.0424    139.6637    2.842470E+00
   70      2.4097    144.4750    1.377926E+00
   71      6.1569    150.0203    3.570607E+00
   72      1.3954    156.8211    8.205605E-01
   73     12.3572    166.6793    7.366841E+00
