 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11    116.6687     19.7856    3.400950E+01
   12     17.0633     36.0870    5.406560E+00
   13     49.8703     48.3782    1.706569E+01
   14     16.0906     59.3875    5.914094E+00
   15     34.4370     69.9295    1.353022E+01
   16     13.4911     80.4416    5.642601E+00
   17     30.2500     91.2687    1.341873E+01
   18     13.6001    102.7915    6.377667E+00
   19     30.6263    115.5779    1.513830E+01
   20     13.1319    130.7788    6.823849E+00
   21     41.1823    152.3273    2.244383E+01
