 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1  73443.7234      1.5080    2.095831E+03
    2   3932.8857      3.3725    1.870517E+02
    3   4243.9325      5.0032    2.825835E+02
    4    735.6953      6.5770    6.298264E+01
    5    957.4884      8.1279    1.001859E+02
    6    282.2903      9.6676    3.490757E+01
    7    419.4895     11.2018    5.985394E+01
    8    172.2298     12.7332    2.785079E+01
    9    253.6454     14.2637    4.584173E+01
   10    121.0226     15.7944    2.417498E+01
   11    178.8281     17.3263    3.912406E+01
   12     87.6315     18.8600    2.083918E+01
   13    136.7234     20.3962    3.511454E+01
   14     67.1719     21.9353    1.852960E+01
   15    105.7730     23.4777    3.119011E+01
   16     53.4729     25.0240    1.678526E+01
   17     84.5961     26.5744    2.816429E+01
   18     44.6826     28.1295    1.572608E+01
   19     71.0394     29.6895    2.635386E+01
   20     39.5264     31.2550    1.541528E+01
   21     60.6938     32.8262    2.482522E+01
   22     35.0561     34.4036    1.500571E+01
   23     50.9926     35.9876    2.279740E+01
   24     30.8657     37.5785    1.438641E+01
   25     42.2034     39.1769    2.047378E+01
   26     28.3454     40.7831    1.429022E+01
   27     36.6502     42.3977    1.917429E+01
   28     25.6411     44.0210    1.390247E+01
   29     32.6002     45.6535    1.829585E+01
   30     24.9467     47.2959    1.447516E+01
   31     28.9642     48.9485    1.735731E+01
   32     23.4553     50.6120    1.450223E+01
   33     26.0613     52.2869    1.660930E+01
   34     21.7446     53.9739    1.427187E+01
   35     23.4967     55.6736    1.586885E+01
   36     19.8002     57.3866    1.374905E+01
   37     21.4381     59.1137    1.529424E+01
   38     17.8935     60.8557    1.310589E+01
   39     19.7374     62.6133    1.483192E+01
   40     16.1422     64.3875    1.243736E+01
   41     18.8606     66.1791    1.489066E+01
   42     15.1577     67.9891    1.225554E+01
   43     17.9215     69.8185    1.483112E+01
   44     14.6140     71.6686    1.237199E+01
   45     17.6551     73.5404    1.528241E+01
   46     14.1279     75.4354    1.249801E+01
   47     17.4895     77.3548    1.580452E+01
   48     14.8079     79.3004    1.366298E+01
   49     16.8751     81.2737    1.589139E+01
   50     15.6930     83.2766    1.507675E+01
   51     16.9016     85.3111    1.655943E+01
   52     15.7370     87.3794    1.571779E+01
   53     15.4525     89.4840    1.572762E+01
   54     13.1433     91.6276    1.362735E+01
   55     13.9972     93.8133    1.477898E+01
   56     10.9646     96.0444    1.178560E+01
   57     12.6247     98.3249    1.381018E+01
   58     10.8667    100.6592    1.209383E+01
   59     12.5556    103.0523    1.421231E+01
   60      9.4941    105.5099    1.092747E+01
   61     11.2354    108.0390    1.314541E+01
   62      6.9712    110.6474    8.288919E+00
   63      8.1876    113.3445    9.891011E+00
   64      6.0859    116.1419    7.467838E+00
   65      6.9652    119.0534    8.679311E+00
   66      5.0381    122.0965    6.373805E+00
   67      4.9517    125.2933    6.358702E+00
   68      2.6639    128.6727    3.471513E+00
   69      2.9284    132.2735    3.871913E+00
   70      1.1852    136.1507    1.589612E+00
   71      2.5235    140.3853    3.432572E+00
   72      0.8953    145.1077    1.234858E+00
   73      3.2299    150.5518    4.516342E+00
   74      0.6581    157.2298    9.327355E-01
   75      6.8424    166.9115    9.828014E+00
