 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2  13657.3443      7.7494    1.817691E+03
    3    133.5932     15.5614    2.489236E+01
    4    894.3929     22.0823    2.142666E+02
    5     65.6359     28.2645    1.921843E+01
    6    223.7735     34.3382    7.743472E+01
    7     39.5930     40.4034    1.580860E+01
    8    113.9475     46.5199    5.156291E+01
    9     32.9867     52.7330    1.668308E+01
   10     72.9374     59.0839    4.077118E+01
   11     26.3197     65.6153    1.611360E+01
   12     53.8792     72.3762    3.585460E+01
   13     22.6952     79.4267    1.631103E+01
   14     41.3133     86.8444    3.189126E+01
   15     18.9814     94.7364    1.566295E+01
   16     35.6438    103.2598    3.130990E+01
   17     16.2569    112.6647    1.514571E+01
   18     33.2309    123.4001    3.272861E+01
   19     17.6364    136.4523    1.830873E+01
   20     43.1454    155.2708    4.708712E+01
