 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    782.7593      7.2766    8.527762E+01
    7     71.0584     13.3252    8.932441E+00
    8    214.1794     17.9151    3.051337E+01
    9     42.5171     21.9893    6.769876E+00
   10    110.2008     25.8026    1.939401E+01
   11     36.5505     29.4659    7.045059E+00
   12     71.6512     33.0387    1.501160E+01
   13     28.0972     36.5574    6.357558E+00
   14     50.6022     40.0464    1.229790E+01
   15     21.5278     43.5236    5.592743E+00
   16     38.0334     47.0028    1.051823E+01
   17     18.2494     50.4955    5.352789E+00
   18     28.6414     54.0117    8.880951E+00
   19     15.6584     57.5607    5.117708E+00
   20     23.0060     61.1515    7.904756E+00
   21     14.2622     64.7930    5.139472E+00
   22     20.1966     68.4946    7.616479E+00
   23     12.4216     72.2664    4.892591E+00
   24     17.3431     76.1194    7.121743E+00
   25     10.3829     80.0661    4.437643E+00
   26     15.5332     84.1209    6.899225E+00
   27      9.4525     88.3009    4.356853E+00
   28     14.7806     92.6264    7.060418E+00
   29      9.2672     97.1226    4.582094E+00
   30     14.5738    101.8212    7.450169E+00
   31      8.6908    106.7633    4.588427E+00
   32     14.3261    112.0042    7.803777E+00
   33      8.1426    117.6214    4.571949E+00
   34     14.7423    123.7296    8.524675E+00
   35      8.5882    130.5127    5.110036E+00
   36     17.0861    138.3015    1.045272E+01
   37      9.7493    147.8210    6.127710E+00
   38     26.4178    161.5895    1.704711E+01
