 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9    403.9798      6.2146    3.412711E+01
   10     91.5644     11.1792    8.549331E+00
   11    161.9911     14.8460    1.656552E+01
   12     53.7487     18.0289    5.974398E+00
   13     89.2832     20.9531    1.071815E+01
   14     35.4107     23.7180    4.565819E+00
   15     57.1937     26.3770    7.883083E+00
   16     27.8400     28.9629    4.084787E+00
   17     42.1115     31.4970    6.553223E+00
   18     23.8429     33.9945    3.922356E+00
   19     31.8121     36.4664    5.516240E+00
   20     20.1393     38.9213    3.671254E+00
   21     26.0982     41.3659    4.989594E+00
   22     17.3145     43.8059    3.464246E+00
   23     21.8839     46.2460    4.573080E+00
   24     15.3458     48.6903    3.343273E+00
   25     19.1036     51.1426    4.331832E+00
   26     13.9806     53.6063    3.294488E+00
   27     16.5656     56.0847    4.050942E+00
   28     12.4061     58.5810    3.144100E+00
   29     14.2339     61.0983    3.733895E+00
   30     10.9109     63.6396    2.959216E+00
   31     12.6283     66.2083    3.537298E+00
   32      9.6646     68.8077    2.793080E+00
   33     11.1834     71.4413    3.331462E+00
   34      8.5779     74.1128    2.631578E+00
   35     10.1790     76.8264    3.213288E+00
   36      8.1252     79.5866    2.637200E+00
   37      9.8129     82.3982    3.272238E+00
   38      8.4702     85.2668    2.899817E+00
   39      9.3970     88.1986    3.300673E+00
   40      7.9968     91.2008    2.879967E+00
   41      9.0202     94.2815    3.328744E+00
   42      8.2719     97.4504    3.126154E+00
   43      8.7802    100.7188    3.396330E+00
   44      8.0791    104.1002    3.196975E+00
   45      9.0073    107.6114    3.644368E+00
   46      6.4023    111.2728    2.647312E+00
   47      7.8933    115.1107    3.334022E+00
   48      5.3833    119.1592    2.321702E+00
   49      7.5740    123.4643    3.333855E+00
   50      4.4443    128.0906    1.995772E+00
   51      7.3101    133.1339    3.347702E+00
   52      3.4531    138.7478    1.612073E+00
   53      8.0339    145.2083    3.822050E+00
   54      3.0358    153.1206    1.471248E+00
   55     16.5564    164.5791    8.170998E+00
