 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4   3551.1014      3.8925    2.168782E+02
    5    319.4451      7.2887    2.384511E+01
    6    559.7813      9.9393    4.938240E+01
    7    134.1749     12.3370    1.365755E+01
    8    240.5305     14.6089    2.774786E+01
    9     84.0912     16.8083    1.084213E+01
   10    134.2276     18.9628    1.912809E+01
   11     62.8666     21.0882    9.812016E+00
   12     86.4769     23.1948    1.467069E+01
   13     47.8715     25.2897    8.771043E+00
   14     59.9780     27.3779    1.180322E+01
   15     37.4803     29.4632    7.884518E+00
   16     45.0318     31.5486    1.008425E+01
   17     30.7215     33.6368    7.296606E+00
   18     34.8973     35.7297    8.762015E+00
   19     27.2801     37.8294    7.219730E+00
   20     30.3819     39.9375    8.452968E+00
   21     24.6183     42.0555    7.183514E+00
   22     26.0246     44.1851    7.947069E+00
   23     21.9844     46.3277    7.011693E+00
   24     21.8730     48.4848    7.273021E+00
   25     18.2895     50.6578    6.329690E+00
   26     18.1225     52.8483    6.517851E+00
   27     15.6625     55.0578    5.845669E+00
   28     15.2523     57.2880    5.899573E+00
   29     13.9280     59.5405    5.576365E+00
   30     13.3722     61.8171    5.535325E+00
   31     12.6438     64.1198    5.405409E+00
   32     11.8367     66.4506    5.221009E+00
   33     11.6403     68.8118    5.292360E+00
   34     10.7542     71.2057    5.035442E+00
   35     10.3057     73.6350    4.965309E+00
   36     10.5188     76.1025    5.210741E+00
   37      9.6980     78.6115    4.935758E+00
   38     10.6319     81.1655    5.555358E+00
   39      9.0202     83.7685    4.835637E+00
   40     10.6801     86.4250    5.870441E+00
   41      9.0773     89.1399    5.112640E+00
   42     11.8841     91.9190    6.854813E+00
   43      9.7239     94.7691    5.740770E+00
   44     10.0057     97.6979    6.042935E+00
   45      8.8608    100.7144    5.471731E+00
   46      9.6344    103.8293    6.080202E+00
   47      7.5190    107.0558    4.847235E+00
   48      8.2460    110.4097    5.427821E+00
   49      7.1266    113.9107    4.787712E+00
   50      7.5941    117.5841    5.204849E+00
   51      6.8470    121.4626    4.785728E+00
   52      8.0600    125.5905    5.742946E+00
   53      6.1402    130.0300    4.458376E+00
   54      7.7905    134.8736    5.762385E+00
   55      4.3572    140.2691    3.282017E+00
   56      8.6715    146.4828    6.649410E+00
   57      4.1017    154.0977    3.200900E+00
   58     18.0960    165.1310    1.436742E+01
