 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11    212.2218      9.3585    2.733478E+01
   12     37.5688     16.7731    5.259750E+00
   13     88.9501     22.2132    1.344956E+01
   14     29.5922     26.9154    4.805881E+00
   15     52.9307     31.2257    9.188976E+00
   16     21.6536     35.2986    4.001675E+00
   17     39.9345     39.2190    7.827338E+00
   18     17.6228     43.0396    3.651526E+00
   19     30.6607     46.7964    6.696447E+00
   20     14.8066     50.5157    3.399672E+00
   21     24.3041     54.2178    5.852559E+00
   22     12.0811     57.9197    3.044506E+00
   23     20.1325     61.6359    5.298993E+00
   24     10.8593     65.3797    2.979859E+00
   25     17.2237     69.1639    4.919199E+00
   26      9.6946     73.0011    2.877422E+00
   27     15.1900     76.9046    4.678625E+00
   28      8.9206     80.8884    2.847520E+00
   29     12.8243     84.9684    4.237244E+00
   30      8.2134     89.1624    2.805760E+00
   31     12.2004     93.4919    4.304398E+00
   32      9.1070     97.9823    3.315023E+00
   33     12.1044    102.6658    4.541673E+00
   34      8.4737    107.5836    3.274311E+00
   35     12.9290    112.7908    5.140686E+00
   36      8.3130    118.3641    3.398431E+00
   37     12.2834    124.4172    5.159144E+00
   38      7.8401    131.1318    3.380727E+00
   39     13.7219    138.8342    6.070705E+00
   40      8.0381    148.2399    3.646164E+00
   41     24.1553    161.8320    1.122764E+01
