 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15    125.8035     10.1821    1.667967E+01
   16     29.9809     18.1242    4.231473E+00
   17     56.8325     23.8792    8.507419E+00
   18     20.0159     28.8007    3.167451E+00
   19     38.3562     33.2711    6.397837E+00
   20     15.0428     37.4626    2.637822E+00
   21     27.6037     41.4702    5.076551E+00
   22     12.3972     45.3532    2.385993E+00
   23     21.7275     49.1523    4.367577E+00
   24     10.9787     52.8969    2.300806E+00
   25     17.2984     56.6101    3.773194E+00
   26      9.7022     60.3104    2.199273E+00
   27     14.9043     64.0141    3.505963E+00
   28      8.7414     67.7354    2.131027E+00
   29     13.0682     71.4882    3.297621E+00
   30      8.2365     75.2856    2.148847E+00
   31     11.2823     79.1415    3.039983E+00
   32      7.2799     83.0704    2.023819E+00
   33     10.2212     87.0881    2.928935E+00
   34      6.8104     91.2129    2.009809E+00
   35      8.9171     95.4657    2.707790E+00
   36      5.9105     99.8721    1.845356E+00
   37      8.3457    104.4637    2.677053E+00
   38      5.6002    109.2809    1.844282E+00
   39      8.9184    114.3777    3.013332E+00
   40      5.5531    119.8293    1.923772E+00
   41      9.2243    125.7465    3.274496E+00
   42      5.2579    132.3068    1.911456E+00
   43     11.6822    139.8285    4.346872E+00
   44      5.3594    149.0093    2.040042E+00
   45     20.6141    162.2698    8.023037E+00
