 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    670.4512     11.9305    1.251130E+02
    6     29.0809     22.1827    6.413481E+00
    7    166.2655     30.1361    4.230932E+01
    8     22.7312     37.3495    6.555622E+00
    9     83.4587     44.2479    2.690097E+01
   10     16.0246     51.0258    5.708857E+00
   11     54.9487     57.7999    2.144015E+01
   12     14.6106     64.6562    6.196561E+00
   13     40.8090     71.6702    1.869228E+01
   14     13.4938     78.9196    6.638576E+00
   15     33.5724     86.4942    1.765577E+01
   16     12.6983     94.5093    7.108896E+00
   17     29.7264    103.1281    1.765034E+01
   18     12.9974    112.6047    8.158322E+00
   19     32.4136    123.3910    2.144542E+01
   20     13.6758    136.4741    9.512162E+00
   21     48.3177    155.3007    3.524661E+01
