 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14    103.7262     15.4209    2.236972E+01
   15     18.6581     27.6978    4.301335E+00
   16     44.7146     36.7182    1.097330E+01
   17     13.4214     44.5596    3.493333E+00
   18     28.8571     51.8140    7.940147E+00
   19     11.9628     58.7567    3.469538E+00
   20     22.0870     65.5505    6.734335E+00
   21     10.3502     72.3099    3.309721E+00
   22     18.7976     79.1284    6.290556E+00
   23      9.0751     86.0946    3.171929E+00
   24     17.7965     93.3038    6.484923E+00
   25      8.9476    100.8716    3.393524E+00
   26     16.8486    108.9550    6.640700E+00
   27      8.6221    117.7932    3.526549E+00
   28     18.7949    127.8051    7.966894E+00
   29      9.6162    139.8991    4.219195E+00
   30     29.4491    157.2329    1.335906E+01
