 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    353.2550      6.4518    3.176944E+01
   11     44.5038     11.5674    4.383559E+00
   12    118.5728     15.3252    1.269483E+01
   13     32.5420     18.5723    3.762790E+00
   14     68.3231     21.5444    8.485306E+00
   15     25.3316     24.3459    3.362995E+00
   16     46.6570     27.0333    6.593754E+00
   17     21.8322     29.6411    3.272408E+00
   18     34.5697     32.1919    5.477713E+00
   19     18.4370     34.7018    3.079334E+00
   20     26.7286     37.1827    4.693124E+00
   21     15.4642     39.6436    2.847724E+00
   22     21.4177     42.0917    4.127502E+00
   23     13.8043     44.5329    2.778524E+00
   24     18.0964     46.9723    3.797434E+00
   25     12.4071     49.4143    2.709832E+00
   26     15.8267     51.8627    3.592264E+00
   27     10.9732     54.3213    2.584627E+00
   28     13.8108     56.7933    3.371286E+00
   29      9.9108     59.2821    2.504164E+00
   30     12.0664     61.7909    3.152169E+00
   31      9.2385     64.3228    2.492551E+00
   32     11.5875     66.8812    3.225560E+00
   33      9.0181     69.4695    2.587568E+00
   34     10.8905     72.0912    3.218095E+00
   35      8.8464     74.7501    2.689843E+00
   36     10.1890     77.4504    3.185344E+00
   37      8.7754     80.1965    2.818579E+00
   38      9.9024     82.9933    3.265376E+00
   39      8.4560     85.8465    2.860843E+00
   40      9.6208     88.7622    3.337322E+00
   41      7.7194     91.7476    2.743870E+00
   42      9.1002     94.8107    3.312622E+00
   43      7.4981     97.9613    2.793653E+00
   44      8.2858    101.2104    3.158104E+00
   45      6.9768    104.5718    2.718940E+00
   46      7.3220    108.0619    2.916182E+00
   47      5.9766    111.7012    2.431531E+00
   48      7.3025    115.5157    3.033509E+00
   49      4.9846    119.5394    2.113331E+00
   50      7.8112    123.8179    3.378634E+00
   51      4.4425    128.4155    1.959596E+00
   52      8.0106    133.4274    3.602104E+00
   53      4.0303    139.0062    1.846814E+00
   54      8.8631    145.4263    4.137272E+00
   55      3.7368    153.2888    1.776335E+00
   56     17.4358    164.6748    8.437665E+00
