 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    434.0978      5.6382    3.449140E+01
   11     50.9445     10.1034    4.433319E+00
   12    150.7173     13.3808    1.425631E+01
   13     43.4227     16.2102    4.435928E+00
   14     84.6714     18.7972    9.290490E+00
   15     35.5850     21.2329    4.173809E+00
   16     55.2009     23.5665    6.892297E+00
   17     30.0051     25.8278    3.973443E+00
   18     38.7231     28.0365    5.420954E+00
   19     25.0583     30.2063    3.697601E+00
   20     28.3635     32.3473    4.399948E+00
   21     21.1298     34.4670    3.437698E+00
   22     22.2538     36.5716    3.788965E+00
   23     17.9356     38.6657    3.189464E+00
   24     18.1997     40.7534    3.374149E+00
   25     15.6465     42.8382    3.019196E+00
   26     15.3210     44.9228    3.072323E+00
   27     14.0984     47.0100    2.933840E+00
   28     13.7571     49.1022    2.966919E+00
   29     12.4972     51.2015    2.789771E+00
   30     12.2092     53.3100    2.817870E+00
   31     11.2680     55.4297    2.685909E+00
   32     11.1851     57.5625    2.750788E+00
   33     10.2331     59.7104    2.594095E+00
   34     10.1492     61.8753    2.649627E+00
   35      9.2455     64.0591    2.483663E+00
   36      9.8786     66.2638    2.728489E+00
   37      8.4136     68.4915    2.387520E+00
   38      9.1593     70.7445    2.668437E+00
   39      7.5953     73.0251    2.270262E+00
   40      8.6953     75.3357    2.664854E+00
   41      7.0093     77.6791    2.201185E+00
   42      8.2592     80.0581    2.656200E+00
   43      6.3815     82.4759    2.100612E+00
   44      8.2319     84.9362    2.772005E+00
   45      6.1175     87.4428    2.106295E+00
   46      7.9108     90.0000    2.783603E+00
   47      5.9525     92.6129    2.139572E+00
   48      7.5468     95.2870    2.769737E+00
   49      5.8547     98.0289    2.193026E+00
   50      7.0781    100.8460    2.704842E+00
   51      5.5768    103.7471    2.173333E+00
   52      6.5353    106.7426    2.596323E+00
   53      4.8529    109.8452    1.964667E+00
   54      6.5493    113.0701    2.701004E+00
   55      5.2046    116.4364    2.185819E+00
   56      6.4377    119.9683    2.752410E+00
   57      3.9789    123.6975    1.731270E+00
   58      6.0284    127.6665    2.668651E+00
   59      3.0117    131.9353    1.356009E+00
   60      5.7676    136.5927    2.640489E+00
   61      2.2264    141.7812    1.036125E+00
   62      6.1695    147.7568    2.917856E+00
   63      2.1838    155.0800    1.049350E+00
   64     13.8620    165.6902    6.765805E+00
