 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13    139.8747     11.5370    2.199851E+01
   14     26.8503     20.6372    4.535629E+00
   15     61.6927     27.2865    1.114002E+01
   16     20.9968     33.0201    4.036059E+00
   17     40.8672     38.2707    8.331695E+00
   18     16.5262     43.2337    3.561764E+00
   19     32.5890     48.0178    7.403312E+00
   20     13.4640     52.6926    3.215499E+00
   21     25.7859     57.3066    6.458641E+00
   22     12.2383     61.8972    3.207924E+00
   23     21.0533     66.4951    5.763794E+00
   24     10.1045     71.1278    2.884040E+00
   25     18.2521     75.8212    5.422174E+00
   26     10.0971     80.6015    3.117188E+00
   27     16.0194     85.4971    5.132150E+00
   28      8.7384     90.5398    2.901330E+00
   29     13.9253     95.7675    4.785717E+00
   30      8.9145    101.2274    3.167505E+00
   31     13.8344    106.9810    5.076815E+00
   32      8.4696    113.1130    3.206762E+00
   33     13.9560    119.7475    5.446609E+00
   34      8.0837    127.0816    3.249000E+00
   35     14.7608    135.4684    6.104620E+00
   36      8.0347    145.6816    3.416512E+00
   37     24.9898    160.4092    1.091728E+01
