 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1  20893.1097      6.3794    2.510577E+03
    2    128.4421     14.3123    2.572329E+01
    3   1276.0891     21.2994    3.577900E+02
    4     37.5046     28.1149    1.351998E+01
    5    276.8618     34.9261    1.219846E+02
    6     22.8580     41.8103    1.190230E+01
    7    117.8460     48.8222    7.080358E+01
    8     18.2808     56.0122    1.244782E+01
    9     68.3236     63.4349    5.199642E+01
   10     16.4615     71.1563    1.384643E+01
   11     48.1189     79.2608    4.432948E+01
   12     14.0250     87.8642    1.404404E+01
   13     39.9888     97.1361    4.324653E+01
   14     13.0361    107.3461    1.514240E+01
   15     38.6914    118.9785    4.804246E+01
   16     14.0458    133.0976    1.856562E+01
   17     54.3039    153.4349    7.612866E+01
