 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12    117.3905     17.9753    3.024471E+01
   13     21.3242     32.5715    5.933528E+00
   14     49.5049     43.4556    1.479526E+01
   15     16.2092     53.0763    5.178450E+00
   16     33.2942     62.1440    1.132294E+01
   17     14.1352     71.0098    5.098548E+00
   18     28.1099     79.9086    1.071859E+01
   19     13.8829     89.0438    5.579834E+00
   20     23.9159     98.6378    1.010525E+01
   21     12.4328    108.9902    5.509522E+00
   22     24.9428    120.5952    1.156736E+01
   23     12.3303    134.4974    5.972388E+00
   24     35.6988    154.3066    1.802711E+01
