 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    785.0203      4.4806    5.073446E+01
    8    150.3661      8.1308    1.101361E+01
    9    225.0391     10.8640    1.842224E+01
   10     97.3764     13.2618    8.810568E+00
   11    115.9595     15.4824    1.149119E+01
   12     64.7571     17.5948    6.975226E+00
   13     74.3734     19.6355    8.651916E+00
   14     47.4038     21.6264    5.923004E+00
   15     52.4023     23.5820    6.999112E+00
   16     36.7645     25.5118    5.227253E+00
   17     39.3230     27.4231    5.929876E+00
   18     29.4151     29.3211    4.689245E+00
   19     31.5185     31.2101    5.296159E+00
   20     24.3670     33.0933    4.304442E+00
   21     25.2055     34.9734    4.669761E+00
   22     21.0419     36.8528    4.079701E+00
   23     21.2623     38.7335    4.305653E+00
   24     18.3444     40.6171    3.872848E+00
   25     18.0579     42.5054    3.967969E+00
   26     16.3761     44.3997    3.739532E+00
   27     15.6387     46.3014    3.705905E+00
   28     14.8065     48.2118    3.636287E+00
   29     14.2822     50.1323    3.630597E+00
   30     13.5764     52.0639    3.568168E+00
   31     13.0497     54.0080    3.542191E+00
   32     13.1340     55.9658    3.678250E+00
   33     12.4103     57.9385    3.582515E+00
   34     12.3542     59.9275    3.672777E+00
   35     12.5618     61.9341    3.842741E+00
   36     11.9520     63.9596    3.759191E+00
   37     12.8573     66.0055    4.154722E+00
   38     11.8245     68.0735    3.922874E+00
   39     12.9570     70.1651    4.410242E+00
   40     11.2388     72.2821    3.922255E+00
   41     12.2397     74.4264    4.377032E+00
   42     10.5397     76.6001    3.859918E+00
   43     11.3080     78.8054    4.238732E+00
   44      8.9465     81.0447    3.430631E+00
   45      9.9948     83.3208    3.918739E+00
   46      7.7156     85.6366    3.091602E+00
   47      8.9967     87.9954    3.682457E+00
   48      6.8838     90.4009    2.876940E+00
   49      8.4487     92.8572    3.603761E+00
   50      6.5403     95.3692    2.846099E+00
   51      8.3461     97.9421    3.703836E+00
   52      6.9253    100.5823    3.132988E+00
   53      8.9870    103.2969    4.143138E+00
   54      6.2216    106.0944    2.921860E+00
   55      7.4212    108.9849    3.549180E+00
   56      4.8205    111.9805    2.346937E+00
   57      5.7226    115.0961    2.835451E+00
   58      4.7229    118.3502    2.380814E+00
   59      5.8288    121.7663    2.988526E+00
   60      4.5396    125.3751    2.366649E+00
   61      6.1005    129.2180    3.232968E+00
   62      2.9067    133.3531    1.565457E+00
   63      5.5664    137.8667    3.045854E+00
   64      1.9645    142.8973    1.091874E+00
   65      7.0288    148.6933    3.967193E+00
   66      1.1523    155.7995    6.603103E-01
   67     14.2497    166.0981    8.288394E+00
