 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4   2304.9947      6.9912    2.552624E+02
    5    107.9473     13.1172    1.461097E+01
    6    369.2577     17.9140    5.906734E+01
    7     60.9397     22.2714    1.124776E+01
    8    158.0662     26.4212    3.306453E+01
    9     39.4379     30.4621    9.220232E+00
   10     89.5480     34.4470    2.313927E+01
   11     30.5144     38.4083    8.635891E+00
   12     62.3892     42.3684    1.919216E+01
   13     26.6091     46.3447    8.840329E+00
   14     45.5937     50.3514    1.626962E+01
   15     21.9707     54.4012    8.380696E+00
   16     35.8704     58.5064    1.456547E+01
   17     19.1028     62.6795    8.226963E+00
   18     30.1660     66.9333    1.373390E+01
   19     17.0492     71.2824    8.181691E+00
   20     25.2457     75.7428    1.273637E+01
   21     13.5817     80.3334    7.186163E+00
   22     20.5703     85.0766    1.139010E+01
   23     11.7143     90.0000    6.774678E+00
   24     18.1542     95.1380    1.094580E+01
   25     11.0965    100.5353    6.963550E+00
   26     17.4211    106.2518    1.136124E+01
   27     10.5627    112.3713    7.148454E+00
   28     17.2807    119.0182    1.212022E+01
   29     10.0577    126.3915    7.301720E+00
   30     19.4470    134.8492    1.459678E+01
   31     10.6702    145.1768    8.271563E+00
   32     29.6278    160.1062    2.369667E+01
