 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1  60574.5264      1.8486    2.117263E+03
    2   2685.5464      4.1347    1.564466E+02
    3   3263.2920      6.1344    2.661445E+02
    4    422.1639      8.0650    4.426772E+01
    5    710.3950      9.9682    9.104501E+01
    6    154.4478     11.8588    2.339315E+01
    7    287.9875     13.7435    5.033018E+01
    8     90.2440     15.6260    1.787437E+01
    9    148.6357     17.5089    3.290336E+01
   10     59.4895     19.3938    1.455537E+01
   11     89.7590     21.2818    2.405301E+01
   12     44.1119     23.1741    1.284870E+01
   13     60.7164     25.0717    1.910000E+01
   14     36.0740     26.9752    1.218866E+01
   15     46.2630     28.8856    1.670933E+01
   16     30.5068     30.8036    1.172936E+01
   17     36.0000     32.7299    1.468027E+01
   18     26.7112     34.6653    1.151486E+01
   19     28.8975     36.6106    1.313072E+01
   20     22.8228     38.5666    1.090225E+01
   21     23.8816     40.5340    1.196452E+01
   22     20.4596     42.5137    1.072687E+01
   23     20.8220     44.5065    1.140207E+01
   24     18.1898     46.5135    1.038455E+01
   25     18.0967     48.5356    1.075309E+01
   26     17.3580     50.5736    1.071863E+01
   27     16.5456     52.6289    1.060251E+01
   28     15.5120     54.7024    1.030164E+01
   29     15.1334     56.7953    1.040284E+01
   30     14.0976     58.9091    1.001933E+01
   31     14.6072     61.0450    1.072188E+01
   32     12.8652     63.2045    9.743017E+00
   33     13.2103     65.3893    1.031219E+01
   34     11.5051     67.6012    9.249176E+00
   35     12.5509     69.8419    1.038238E+01
   36      9.8476     72.1135    8.375617E+00
   37     11.8716     74.4184    1.037371E+01
   38     10.0367     76.7590    9.004202E+00
   39     11.4562     79.1380    1.054463E+01
   40     10.0155     81.5586    9.451945E+00
   41     10.7181     84.0240    1.036476E+01
   42      9.7328     86.5381    9.638740E+00
   43      9.2820     89.1052    9.408586E+00
   44      9.3116     91.7302    9.655569E+00
   45      9.4876     94.4186    1.005915E+01
   46      9.0916     97.1770    9.851148E+00
   47      8.6500    100.0128    9.574217E+00
   48      7.7388    102.9348    8.745989E+00
   49      8.0328    105.9535    9.265433E+00
   50      8.2011    109.0815    9.650660E+00
   51      7.6222    112.3343    9.147051E+00
   52      7.6467    115.7312    9.354636E+00
   53      8.1752    119.2965    1.019168E+01
   54      7.0650    123.0622    8.972268E+00
   55      6.7798    127.0715    8.768058E+00
   56      4.2834    131.3849    5.639371E+00
   57      5.3209    136.0923    7.129293E+00
   58      3.0841    141.3379    4.204147E+00
   59      6.7002    147.3806    9.289627E+00
   60      2.0669    154.7879    2.913858E+00
   61     14.8504    165.5225    2.128172E+01
