 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1  65808.3772      1.6372    2.039297E+03
    2   3421.1797      3.6618    1.766949E+02
    3   3640.9481      5.4325    2.632635E+02
    4    564.8142      7.1417    5.250809E+01
    5    771.8562      8.8261    8.770154E+01
    6    187.5472     10.4989    2.518443E+01
    7    287.6034     12.1658    4.456187E+01
    8    110.0222     13.8301    1.932001E+01
    9    149.4489     15.4939    2.933084E+01
   10     80.5646     17.1585    1.747599E+01
   11     96.0530     18.8249    2.282007E+01
   12     64.6729     20.4940    1.670092E+01
   13     69.2806     22.1663    1.932206E+01
   14     52.6912     23.8426    1.578390E+01
   15     53.7950     25.5234    1.722589E+01
   16     46.0408     27.2092    1.569405E+01
   17     43.3491     28.9006    1.567207E+01
   18     40.8304     30.5980    1.560499E+01
   19     37.7002     32.3020    1.518750E+01
   20     35.0170     34.0131    1.482999E+01
   21     32.8880     35.7318    1.460777E+01
   22     31.1280     37.4586    1.446911E+01
   23     28.0754     39.1940    1.363019E+01
   24     28.7680     40.9388    1.456075E+01
   25     25.0827     42.6933    1.321364E+01
   26     25.0245     44.4583    1.369996E+01
   27     22.6614     46.2343    1.287442E+01
   28     23.0298     48.0221    1.355948E+01
   29     21.1953     49.8222    1.291724E+01
   30     20.1755     51.6355    1.271254E+01
   31     20.0015     53.4628    1.301611E+01
   32     18.9798     55.3047    1.274334E+01
   33     18.4450     57.1622    1.276532E+01
   34     17.2321     59.0362    1.228190E+01
   35     16.4998     60.9277    1.210083E+01
   36     15.3980     62.8377    1.161088E+01
   37     14.8516     64.7672    1.150569E+01
   38     15.0430     66.7176    1.196474E+01
   39     14.3705     68.6900    1.172673E+01
   40     12.7376     70.6859    1.065739E+01
   41     11.8163     72.7066    1.013066E+01
   42     11.1828     74.7540    9.818556E+00
   43     11.7385     76.8296    1.054897E+01
   44     10.3987     78.9354    9.559764E+00
   45     11.6579     81.0736    1.095822E+01
   46     10.6945     83.2464    1.027357E+01
   47     12.6276     85.4565    1.239146E+01
   48     10.9664     87.7066    1.098788E+01
   49     12.5663     90.0000    1.285052E+01
   50     11.3237     92.3402    1.181375E+01
   51     12.4862     94.7313    1.328451E+01
   52     11.8681     97.1778    1.287208E+01
   53     12.2851     99.6850    1.357815E+01
   54     10.6931    102.2590    1.203949E+01
   55     12.5310    104.9068    1.436769E+01
   56     10.8397    107.6367    1.265243E+01
   57     11.6236    110.4586    1.380755E+01
   58      9.4064    113.3843    1.136809E+01
   59      9.0223    116.4284    1.109028E+01
   60      5.1042    119.6091    6.379567E+00
   61      6.5623    122.9492    8.337566E+00
   62      3.1014    126.4790    4.004478E+00
   63      5.6192    130.2390    7.371508E+00
   64      2.0197    134.2863    2.691254E+00
   65      5.9857    138.7055    8.099615E+00
   66      1.1578    143.6322    1.590609E+00
   67      6.9695    149.3102    9.718819E+00
   68      0.7777    156.2734    1.100553E+00
   69     13.2258    166.3670    1.898956E+01
