 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    251.0080     14.9632    5.586072E+01
    9     29.8861     27.3197    7.433493E+00
   10     91.9204     36.6592    2.526977E+01
   11     23.6651     44.9829    7.125351E+00
   12     57.4849     52.8569    1.881325E+01
   13     20.4440     60.5495    7.226029E+00
   14     42.7233     68.2282    1.621933E+01
   15     18.3321     76.0236    7.439504E+00
   16     35.7771     84.0587    1.545572E+01
   17     16.9744     92.4719    7.777366E+00
   18     30.0393    101.4431    1.454995E+01
   19     15.9246    111.2406    8.130237E+00
   20     29.2475    122.3304    1.569794E+01
   21     14.7344    135.7205    8.294133E+00
   22     38.2790    154.9192    2.254982E+01
