 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9    407.3066      5.9953    3.339687E+01
   10     87.1842     10.7831    7.901104E+00
   11    156.6642     14.3185    1.554992E+01
   12     52.0978     17.3865    5.620696E+00
   13     88.5953     20.2044    1.032298E+01
   14     35.3604     22.8679    4.425332E+00
   15     54.0472     25.4286    7.230454E+00
   16     27.0762     27.9177    3.855958E+00
   17     37.1456     30.3561    5.610559E+00
   18     21.5952     32.7580    3.448178E+00
   19     27.6568     35.1342    4.654759E+00
   20     18.7667     37.4927    3.320492E+00
   21     22.9211     39.8400    4.253384E+00
   22     16.8028     42.1814    3.263058E+00
   23     18.5782     44.5212    3.768185E+00
   24     14.3355     46.8634    3.031375E+00
   25     15.8620     49.2114    3.491072E+00
   26     13.1813     51.5683    3.014844E+00
   27     14.5222     53.9370    3.446877E+00
   28     11.9989     56.3204    2.951528E+00
   29     12.6894     58.7212    3.230902E+00
   30     10.8461     61.1420    2.855184E+00
   31     12.2227     63.5858    3.323062E+00
   32      9.8962     66.0552    2.775956E+00
   33     11.3784     68.5533    3.289930E+00
   34      9.0468     71.0830    2.693858E+00
   35     10.6298     73.6479    3.256973E+00
   36      8.9125     76.2513    2.807715E+00
   37     10.4508     78.8973    3.382529E+00
   38      8.3212     81.5901    2.765078E+00
   39      9.4799     84.3344    3.231927E+00
   40      7.4920     87.1357    2.618867E+00
   41      9.4034     90.0000    3.368168E+00
   42      7.2041     92.9342    2.642587E+00
   43      8.9649     95.9463    3.365855E+00
   44      6.6180     99.0458    2.541836E+00
   45      7.9534    102.2436    3.123381E+00
   46      6.0165    105.5532    2.414669E+00
   47      8.0126    108.9908    3.284942E+00
   48      6.4226    112.5766    2.688520E+00
   49      7.4340    116.3363    3.176058E+00
   50      5.9159    120.3033    2.578534E+00
   51      7.9301    124.5229    3.524898E+00
   52      5.3182    129.0585    2.409820E+00
   53      8.3610    134.0040    3.860759E+00
   54      4.1387    139.5104    1.946799E+00
   55      9.5620    145.8486    4.580389E+00
   56      3.4332    153.6125    1.674203E+00
   57     18.6847    164.8576    9.272880E+00
