 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    763.7601      4.2294    4.602624E+01
    8    119.3525      7.6740    8.151503E+00
    9    249.5719     10.2529    1.905051E+01
   10     82.8295     12.5147    6.988140E+00
   11    137.2109     14.6089    1.267867E+01
   12     59.9811     16.6004    6.024371E+00
   13     90.6261     18.5237    9.830471E+00
   14     44.5195     20.3996    5.186872E+00
   15     66.3065     22.2414    8.258004E+00
   16     34.8348     24.0582    4.618325E+00
   17     50.8370     25.8569    7.148340E+00
   18     28.2278     27.6422    4.196005E+00
   19     40.6769     29.4181    6.373379E+00
   20     23.0795     31.1876    3.801610E+00
   21     33.2516     32.9532    5.744315E+00
   22     19.4497     34.7171    3.516274E+00
   23     27.6523     36.4810    5.221393E+00
   24     16.8157     38.2464    3.310307E+00
   25     23.4273     40.0149    4.800093E+00
   26     14.8690     41.7876    3.166029E+00
   27     20.5660     43.5658    4.544329E+00
   28     13.0583     45.3505    2.990328E+00
   29     17.8587     47.1428    4.233106E+00
   30     11.4294     48.9437    2.800983E+00
   31     15.8827     50.7543    4.019964E+00
   32     10.1593     52.5755    2.652983E+00
   33     14.2737     54.4083    3.842100E+00
   34      9.2910     56.2539    2.575543E+00
   35     13.1963     58.1130    3.764158E+00
   36      8.7420     59.9870    2.563840E+00
   37     12.0511     61.8768    3.631159E+00
   38      8.0650     63.7836    2.494896E+00
   39     11.1289     65.7087    3.532129E+00
   40      7.4839     67.6532    2.435400E+00
   41     10.2653     69.6186    3.423001E+00
   42      6.7957     71.6063    2.320654E+00
   43      9.4429     73.6179    3.300517E+00
   44      6.4959     75.6549    2.322665E+00
   45      8.8397     77.7193    3.231738E+00
   46      6.4016     79.8130    2.391821E+00
   47      8.6796     81.9381    3.312688E+00
   48      6.3274     84.0970    2.465780E+00
   49      8.8926     86.2923    3.536887E+00
   50      6.4343     88.5267    2.610838E+00
   51      8.8698     90.8036    3.670357E+00
   52      6.7546     93.1264    2.849353E+00
   53      9.2388     95.4992    3.971519E+00
   54      6.7781     97.9266    2.968190E+00
   55     10.2248    100.4138    4.559687E+00
   56      8.2520    102.9669    3.746234E+00
   57      9.9488    105.5927    4.596485E+00
   58      8.6798    108.2996    4.079931E+00
   59      9.4269    111.0974    4.506850E+00
   60      8.0304    113.9978    3.903730E+00
   61      7.5810    117.0153    3.746182E+00
   62      6.5286    120.1678    3.278592E+00
   63      6.5961    123.4781    3.365489E+00
   64      3.5846    126.9762    1.857752E+00
   65      4.9348    130.7020    2.597157E+00
   66      1.7867    134.7123    9.546860E-01
   67      4.4609    139.0908    2.419433E+00
   68      1.1824    143.9720    6.507921E-01
   69      5.1510    149.5972    2.876495E+00
   70      0.6953    156.4953    3.938661E-01
   71      9.4269    166.4939    5.415795E+00
