 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9    325.2750      7.9712    3.642373E+01
   10     51.1189     14.3588    6.326754E+00
   11    122.9614     19.0861    1.666774E+01
   12     37.3446     23.1997    5.502347E+00
   13     72.7817     26.9897    1.158153E+01
   14     27.1017     30.5842    4.632065E+00
   15     49.6287     34.0532    9.067232E+00
   16     20.5316     37.4394    3.993162E+00
   17     37.0447     40.7717    7.641424E+00
   18     18.1476     44.0708    3.957319E+00
   19     28.5278     47.3525    6.557119E+00
   20     15.2155     50.6294    3.676633E+00
   21     22.8879     53.9122    5.800355E+00
   22     13.4882     57.2103    3.577228E+00
   23     19.6702     60.5323    5.448623E+00
   24     12.1267     63.8865    3.502022E+00
   25     17.0953     67.2811    5.138390E+00
   26     10.5964     70.7244    3.309896E+00
   27     15.0837     74.2252    4.889345E+00
   28      9.6012     77.7930    3.225377E+00
   29     13.7669     81.4383    4.787054E+00
   30      8.6509     85.1731    3.110078E+00
   31     12.3296     89.0110    4.577936E+00
   32      8.0834     92.9682    3.096618E+00
   33     11.9724     97.0643    4.727550E+00
   34      8.8298    101.3231    3.590708E+00
   35     11.8236    105.7748    4.947528E+00
   36      8.5098    110.4586    3.661191E+00
   37     12.5479    115.4271    5.546416E+00
   38      8.0815    120.7539    3.667439E+00
   39     11.5038    126.5481    5.356099E+00
   40      7.2003    132.9846    3.437287E+00
   41     12.6838    140.3775    6.204512E+00
   42      7.8056    149.4158    3.910258E+00
   43     23.0410    162.4889    1.181410E+01
