 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    446.6082      7.3111    4.718304E+01
    9     49.3297     13.2193    5.824684E+00
   10    152.6070     17.6185    1.991609E+01
   11     37.9488     21.4647    5.424206E+00
   12     84.2358     25.0210    1.308721E+01
   13     26.6737     28.4033    4.475662E+00
   14     54.8111     31.6741    9.878177E+00
   15     21.5692     34.8716    4.155335E+00
   16     39.6926     38.0213    8.140176E+00
   17     17.9486     41.1416    3.903992E+00
   18     30.1055     44.2460    6.922419E+00
   19     15.3559     47.3457    3.721776E+00
   20     24.2150     50.4497    6.169907E+00
   21     13.8805     53.5659    3.709231E+00
   22     20.2512     56.7017    5.663352E+00
   23     11.8926     59.8638    3.473641E+00
   24     17.0484     63.0588    5.191466E+00
   25     10.7913     66.2933    3.420222E+00
   26     15.4037     69.5744    5.073541E+00
   27      9.9937     72.9092    3.415854E+00
   28     14.4502     76.3056    5.118692E+00
   29      9.5214     79.7725    3.491107E+00
   30     12.9423     83.3196    4.906272E+00
   31      8.8757     86.9583    3.474989E+00
   32     11.5226     90.7016    4.654512E+00
   33      8.2478     94.5653    3.434181E+00
   34     10.9636     98.5681    4.701242E+00
   35      7.6281    102.7334    3.365775E+00
   36     10.6399    107.0908    4.826927E+00
   37      6.5439    111.6786    3.050059E+00
   38      9.9390    116.5484    4.756020E+00
   39      7.2085    121.7725    3.539014E+00
   40     11.7124    127.4583    5.895779E+00
   41      7.7699    133.7775    4.007779E+00
   42     12.7985    141.0393    6.760647E+00
   43      8.7236    149.9210    4.716559E+00
   44     24.5805    162.7720    1.359537E+01
