 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    851.3599      9.2867    1.227854E+02
    6     39.2305     17.2097    6.686644E+00
    7    201.1914     23.3233    3.956778E+01
    8     26.3429     28.8286    5.871560E+00
    9     98.7711     34.0481    2.460506E+01
   10     18.9526     39.1230    5.218301E+00
   11     62.1396     44.1317    1.873861E+01
   12     16.4907     49.1250    5.405304E+00
   13     43.7106     54.1403    1.547361E+01
   14     13.8589     59.2083    5.269480E+00
   15     33.4415     64.3575    1.359216E+01
   16     13.5046     69.6157    5.843011E+00
   17     28.7969     75.0131    1.321462E+01
   18     13.1366     80.5839    6.372733E+00
   19     25.8385     86.3690    1.321213E+01
   20     11.9586     92.4197    6.428434E+00
   21     24.4333     98.8036    1.377500E+01
   22     12.1322    105.6139    7.158023E+00
   23     23.7501    112.9878    1.463539E+01
   24     11.6650    121.1443    7.494140E+00
   25     24.4497    130.4763    1.634876E+01
   26     11.9622    141.8455    8.312429E+00
   27     34.9763    158.2548    2.522189E+01
