 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    170.2782     15.7335    3.894091E+01
   11     25.6170     28.5377    6.416288E+00
   12     70.1255     38.1095    1.909166E+01
   13     19.6168     46.5656    5.767926E+00
   14     44.1614     54.5090    1.394661E+01
   15     16.1196     62.2258    5.441814E+00
   16     34.0912     69.8938    1.225135E+01
   17     15.9239     77.6492    6.069393E+00
   18     28.8732     85.6188    1.163387E+01
   19     14.6216     93.9423    6.209938E+00
   20     25.3872    102.7992    1.133513E+01
   21     13.7787    112.4550    6.452150E+00
   22     26.2623    123.3683    1.286984E+01
   23     13.0534    136.5287    6.681120E+00
   24     34.9169    155.3757    1.863200E+01
