 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   6617.0271      3.0100    3.231152E+02
    4    647.9074      5.7670    4.067728E+01
    5    909.0006      7.9716    6.975146E+01
    6    214.2946      9.9978    1.943350E+01
    7    343.0524     11.9380    3.589618E+01
    8    120.2883     13.8301    1.426490E+01
    9    179.7682     15.6929    2.382665E+01
   10     81.9118     17.5372    1.199947E+01
   11    113.3964     19.3699    1.819381E+01
   12     60.4892     21.1955    1.054907E+01
   13     80.2456     23.0172    1.511407E+01
   14     49.5560     24.8376    1.002515E+01
   15     60.6446     26.6586    1.311446E+01
   16     41.5212     28.4816    9.558292E+00
   17     49.1164     30.3082    1.199198E+01
   18     33.9716     32.1394    8.768276E+00
   19     39.8059     33.9763    1.082950E+01
   20     29.5978     35.8198    8.465250E+00
   21     32.5358     37.6710    9.759474E+00
   22     25.3751     39.5306    7.965568E+00
   23     26.6988     41.3996    8.753587E+00
   24     22.5961     43.2788    7.723711E+00
   25     22.3877     45.1691    7.964823E+00
   26     19.5436     47.0714    7.225650E+00
   27     18.6898     48.9865    7.170737E+00
   28     17.1348     50.9155    6.813188E+00
   29     15.6930     52.8593    6.458839E+00
   30     15.4240     54.8189    6.563316E+00
   31     13.9873     56.7954    6.147109E+00
   32     14.2925     58.7899    6.480642E+00
   33     13.6794     60.8036    6.393495E+00
   34     12.6222     62.8377    6.075480E+00
   35     12.1448     64.8937    6.015132E+00
   36     11.5926     66.9730    5.903372E+00
   37     12.2696     69.0772    6.419307E+00
   38     10.9891     71.2079    5.902681E+00
   39     12.4377     73.3670    6.854308E+00
   40      9.8463     75.5565    5.563583E+00
   41     11.7520     77.7786    6.804345E+00
   42     10.2838     80.0358    6.097742E+00
   43     11.9546     82.3306    7.255223E+00
   44     11.3007     84.6661    7.016036E+00
   45     12.6871     87.0456    8.053789E+00
   46     11.6008     89.4726    7.526055E+00
   47     12.3193     91.9515    8.164059E+00
   48      9.9883     94.4870    6.758647E+00
   49     10.5533     97.0844    7.288194E+00
   50      9.7354     99.7501    6.859171E+00
   51      9.1653    102.4913    6.585373E+00
   52      8.5882    105.3165    6.290540E+00
   53      8.8372    108.2360    6.596217E+00
   54      7.8663    111.2620    5.981271E+00
   55      9.0328    114.4094    6.994261E+00
   56      9.0371    117.6970    7.123674E+00
   57      8.4026    121.1485    6.740747E+00
   58      5.2162    124.7949    4.257323E+00
   59      5.3845    128.6780    4.469807E+00
   60      2.7435    132.8566    2.315724E+00
   61      4.6924    137.4180    4.026212E+00
   62      1.9592    142.5019    1.708383E+00
   63      6.3615    148.3597    5.635854E+00
   64      1.3952    155.5417    1.255517E+00
   65     13.4074    165.9510    1.225215E+01
