 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    522.7472     11.5370    9.161330E+01
    7     45.6002     21.2248    9.221073E+00
    8    153.7028     28.6298    3.522526E+01
    9     33.0978     35.2644    8.477664E+00
   10     84.4419     41.5433    2.390566E+01
   11     23.9358     47.6537    7.421629E+00
   12     57.3751     53.7038    1.933690E+01
   13     19.7443     59.7678    7.186691E+00
   14     41.6222     65.9052    1.627221E+01
   15     18.7495     72.1705    7.835647E+00
   16     35.4389     78.6197    1.576586E+01
   17     17.1360     85.3166    8.085390E+00
   18     30.8844     92.3397    1.540509E+01
   19     15.4717     99.7938    8.134411E+00
   20     26.9618    107.8295    1.490240E+01
   21     14.3198    116.6842    8.300971E+00
   22     26.4004    126.7814    1.601572E+01
   23     13.7036    139.0480    8.682724E+00
   24     35.8051    156.7163    2.365181E+01
