 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    984.9338      5.5390    8.106508E+01
    7    102.7427     10.1303    9.757211E+00
    8    267.0403     13.6077    2.874148E+01
    9     64.5356     16.6868    7.763122E+00
   10    130.5469     19.5606    1.735679E+01
   11     44.8447     22.3125    6.530139E+00
   12     77.0883     24.9867    1.220146E+01
   13     31.0781     27.6097    5.312533E+00
   14     53.3959     30.1989    9.803685E+00
   15     24.7628     32.7665    4.860096E+00
   16     38.7463     35.3214    8.095201E+00
   17     20.4691     37.8705    4.535762E+00
   18     30.2091     40.4194    7.076572E+00
   19     17.6283     42.9728    4.352697E+00
   20     24.8584     45.5348    6.452685E+00
   21     16.1503     48.1091    4.396757E+00
   22     21.7113     50.6992    6.185599E+00
   23     14.1769     53.3082    4.218544E+00
   24     19.0992     55.9395    5.925087E+00
   25     12.8267     58.5962    4.141604E+00
   26     16.7134     61.2816    5.608208E+00
   27     11.7542     63.9993    4.092976E+00
   28     14.6801     66.7527    5.297699E+00
   29     11.3898     69.5458    4.254530E+00
   30     13.4233     72.3828    5.184091E+00
   31     10.5954     75.2683    4.226115E+00
   32     12.9034     78.2074    5.310079E+00
   33     10.2248     81.2057    4.337236E+00
   34     11.6228     84.2698    5.077422E+00
   35      9.2530     87.4069    4.159339E+00
   36     10.2437     90.6257    4.734380E+00
   37      8.6468     93.9361    4.105822E+00
   38     10.3086     97.3498    5.025437E+00
   39      8.9006    100.8810    4.451740E+00
   40     10.5765    104.5469    5.423885E+00
   41      7.8992    108.3690    4.150923E+00
   42     10.4812    112.3745    5.640445E+00
   43      7.2923    116.5990    4.016680E+00
   44      9.2912    121.0902    5.235344E+00
   45      6.6789    125.9154    3.847953E+00
   46      9.9439    131.1744    5.854949E+00
   47      7.5333    137.0272    4.530982E+00
   48     11.1657    143.7613    6.857110E+00
   49      6.8700    152.0070    4.306013E+00
   50     21.8614    163.9475    1.397922E+01
