 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    585.1837      6.6627    5.655553E+01
    8     76.3090     12.1071    8.358268E+00
    9    186.4382     16.1922    2.282339E+01
   10     49.4824     19.7849    6.695171E+00
   11    102.1291     23.1217    1.513453E+01
   12     35.4523     26.3062    5.710525E+00
   13     63.3586     29.3936    1.102201E+01
   14     24.8659     32.4177    4.646156E+00
   15     44.6285     35.4007    8.913855E+00
   16     21.7424     38.3586    4.622884E+00
   17     34.1333     41.3032    7.697291E+00
   18     19.6069     44.2439    4.674146E+00
   19     27.7543     47.1884    6.974073E+00
   20     16.8701     50.1435    4.456492E+00
   21     23.0450     53.1152    6.384645E+00
   22     14.9346     56.1092    4.330098E+00
   23     19.1318     59.1308    5.793557E+00
   24     12.9977     62.1853    4.103498E+00
   25     16.1705     65.2784    5.313556E+00
   26     12.1943     68.4157    4.164131E+00
   27     14.0792     71.6034    4.989216E+00
   28     10.8494     74.8480    3.984485E+00
   29     12.9529     78.1569    4.923916E+00
   30      9.9924     81.5383    3.927274E+00
   31     12.0767     85.0017    4.902080E+00
   32      8.8835     88.5577    3.720395E+00
   33     11.7138     92.2192    5.056665E+00
   34      8.3774     96.0014    3.724345E+00
   35     12.1031     99.9226    5.536644E+00
   36      8.5916    104.0057    4.040997E+00
   37     11.5498    108.2797    5.581197E+00
   38      8.1360    112.7823    4.036391E+00
   39     11.4346    117.5641    5.820224E+00
   40      7.6139    122.6963    3.973597E+00
   41     10.7463    128.2847    5.746834E+00
   42      6.5769    134.4982    3.601901E+00
   43     11.8660    141.6414    6.651433E+00
   44      7.1937    150.3812    4.125095E+00
   45     21.6650    163.0304    1.270257E+01
