 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1  16395.2886      8.2132    2.530918E+03
    2     68.2364     18.4674    1.755593E+01
    3   1022.9811     27.5454    3.684711E+02
    4     24.7604     36.4702    1.146669E+01
    5    222.9830     45.4872    1.262125E+02
    6     17.9118     54.7356    1.198175E+01
    7     98.5755     64.3411    7.608483E+01
    8     13.8100     74.4514    1.208038E+01
    9     64.1313     85.2689    6.269912E+01
   10     12.6176     97.1067    1.363433E+01
   11     52.1664    110.5200    6.173856E+01
   12     13.8723    126.7246    1.784540E+01
   13     69.4220    150.0000    9.644922E+01
