 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    305.3774      7.8802    3.391672E+01
   11     38.5927     14.1444    4.694515E+00
   12    108.5950     18.7533    1.435845E+01
   13     27.7607     22.7438    3.964166E+00
   14     60.5414     26.4046    9.285561E+00
   15     22.9734     29.8638    3.766558E+00
   16     40.2111     33.1911    7.018068E+00
   17     19.5333     36.4293    3.615775E+00
   18     29.4323     39.6072    5.759485E+00
   19     16.4379     42.7453    3.390538E+00
   20     23.3952     45.8590    5.073040E+00
   21     14.1712     48.9607    3.222796E+00
   22     19.6729     52.0605    4.682078E+00
   23     12.5426     55.1672    3.117763E+00
   24     16.9125     58.2886    4.382900E+00
   25     10.9640     61.4321    2.957310E+00
   26     15.1913     64.6047    4.258224E+00
   27     10.6449     67.8133    3.096435E+00
   28     13.7302     71.0652    4.139133E+00
   29      9.6186     74.3678    3.001384E+00
   30     12.3592     77.7291    3.987291E+00
   31      9.0376     81.1582    3.011282E+00
   32     11.5612     84.6647    3.974422E+00
   33      8.5484     88.2601    3.029126E+00
   34     10.6488     91.9574    3.886042E+00
   35      7.7301     95.7722    2.902693E+00
   36     10.2500     99.7232    3.957350E+00
   37      7.3628    103.8334    2.920532E+00
   38     11.0277    108.1321    4.490900E+00
   39      6.9821    112.6572    2.917231E+00
   40     10.6017    117.4595    4.541698E+00
   41      7.5279    122.6104    3.304530E+00
   42     11.2523    128.2157    5.058455E+00
   43      7.9534    134.4448    3.659568E+00
   44     11.8108    141.6021    5.559388E+00
   45      6.9709    150.3553    3.354965E+00
   46     22.9830    163.0186    1.130440E+01
