 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    878.5327      4.3513    5.509854E+01
    8    120.0500      7.8958    8.533004E+00
    9    271.8795     10.5496    2.159837E+01
   10     84.7756     12.8773    7.443566E+00
   11    135.3419     15.0329    1.301520E+01
   12     57.5270     17.0830    6.013158E+00
   13     85.3291     19.0633    9.632784E+00
   14     41.3324     20.9949    5.011636E+00
   15     60.2921     22.8918    7.814712E+00
   16     32.0999     24.7634    4.429029E+00
   17     45.5322     26.6166    6.663119E+00
   18     25.7383     28.4565    3.981736E+00
   19     36.4996     30.2871    5.951735E+00
   20     21.7553     32.1117    3.729407E+00
   21     29.7357     33.9327    5.346105E+00
   22     19.1936     35.7524    3.611269E+00
   23     25.4859     37.5727    5.008281E+00
   24     17.2660     39.3952    3.537355E+00
   25     22.6050     41.2215    4.820206E+00
   26     15.6461     43.0528    3.467152E+00
   27     20.2646     44.8905    4.660061E+00
   28     14.1026     46.7358    3.360972E+00
   29     18.6437     48.5897    4.599123E+00
   30     12.7090     50.4535    3.241396E+00
   31     17.4585     52.3283    4.598735E+00
   32     11.9354     54.2150    3.243704E+00
   33     15.9622     56.1150    4.471554E+00
   34     10.9471     58.0292    3.158196E+00
   35     14.3752     59.9589    4.267398E+00
   36     10.0697     61.9053    3.073479E+00
   37     12.6822     63.8697    3.976919E+00
   38      9.0423     65.8533    2.911123E+00
   39     10.8614     67.8577    3.587598E+00
   40      8.5418     69.8842    2.892846E+00
   41     10.2602     71.9345    3.560613E+00
   42      7.9661     74.0103    2.831102E+00
   43      9.3720     76.1134    3.409121E+00
   44      7.4132     78.2459    2.758586E+00
   45      8.1224     80.4099    3.090414E+00
   46      7.0199     82.6078    2.729636E+00
   47      7.4269     84.8423    2.950000E+00
   48      6.4831     87.1163    2.629331E+00
   49      7.0871     89.4329    2.933558E+00
   50      6.1612     91.7960    2.601822E+00
   51      7.0537     94.2094    3.037701E+00
   52      6.8314     96.6780    2.999093E+00
   53      7.1861     99.2069    3.214903E+00
   54      6.4540    101.8024    2.941348E+00
   55      6.8600    104.4715    3.183743E+00
   56      6.4486    107.2225    3.046736E+00
   57      7.2768    110.0655    3.498881E+00
   58      6.0072    113.0123    2.938657E+00
   59      6.1691    116.0777    3.069444E+00
   60      4.4814    119.2797    2.267201E+00
   61      5.0404    122.6417    2.592155E+00
   62      3.3778    126.1938    1.765366E+00
   63      3.5082    129.9768    1.862855E+00
   64      2.3006    134.0480    1.240857E+00
   65      2.9812    138.4925    1.632876E+00
   66      1.8932    143.4466    1.052783E+00
   67      4.1174    149.1553    2.324062E+00
   68      1.3357    156.1551    7.651038E-01
   69      9.3834    166.3003    5.453382E+00
