 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9    184.0912     15.3768    4.194254E+01
   10     20.9178     27.9719    5.267486E+00
   11     71.8816     37.4344    1.982502E+01
   12     15.9868     45.8277    4.792583E+00
   13     46.7855     53.7375    1.514758E+01
   14     15.5340     61.4419    5.401936E+00
   15     34.8065     69.1139    1.293869E+01
   16     12.6611     76.8871    5.010182E+00
   17     30.0883     84.8866    1.262798E+01
   18     12.5313     93.2514    5.559887E+00
   19     28.8456    102.1614    1.349001E+01
   20     12.9083    111.8833    6.346306E+00
   21     28.8086    122.8793    1.485452E+01
   22     12.6661    136.1476    6.834764E+00
   23     41.6715    155.1601    2.348579E+01
