 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   3044.9567      7.6794    3.837792E+02
    4     64.4575     14.7589    1.044524E+01
    5    428.2619     20.4504    8.482120E+01
    6     35.9386     25.7184    8.412146E+00
    7    160.1189     30.8074    4.324502E+01
    8     24.4308     35.8216    7.478059E+00
    9     86.2878     40.8182    2.951925E+01
   10     18.5885     45.8352    7.028553E+00
   11     56.4378     50.9014    2.337223E+01
   12     15.0872     56.0423    6.791269E+00
   13     42.3723     61.2819    2.059909E+01
   14     14.2052     66.6459    7.417330E+00
   15     34.5126     72.1625    1.926379E+01
   16     12.5143     77.8648    7.435716E+00
   17     29.0993     83.7935    1.833804E+01
   18     11.8672     90.0000    7.905917E+00
   19     26.5432     96.5528    1.863890E+01
   20     12.3431    103.5470    9.111930E+00
   21     25.8273    111.1232    1.999630E+01
   22     12.3259    119.5059    9.986963E+00
   23     28.0608    129.0986    2.374653E+01
   24     12.5739    140.7875    1.109349E+01
   25     40.2204    157.6627    3.693336E+01
