 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10    286.5915      8.2472    3.326402E+01
   11     38.3242     14.8079    4.871840E+00
   12    107.0804     19.6373    1.479592E+01
   13     26.8210     23.8212    4.002495E+00
   14     61.4149     27.6619    9.843824E+00
   15     21.3642     31.2937    3.660500E+00
   16     40.5418     34.7899    7.394504E+00
   17     16.9194     38.1955    3.272993E+00
   18     29.8974     41.5410    6.114025E+00
   19     14.4559     44.8482    3.116031E+00
   20     23.4529     48.1336    5.314624E+00
   21     13.0795     51.4106    3.108506E+00
   22     20.2186     54.6904    5.028700E+00
   23     12.2122     57.9828    3.172370E+00
   24     17.6690     61.2966    4.785201E+00
   25     11.9662     64.6404    3.373017E+00
   26     16.4075     68.0226    4.806295E+00
   27     11.3657     71.4517    3.455023E+00
   28     15.0905     74.9365    4.754125E+00
   29     10.9523     78.4867    3.571490E+00
   30     13.7581     82.1129    4.638530E+00
   31     10.1607     85.8270    3.537987E+00
   32     13.0194     89.6426    4.677313E+00
   33      9.1719     93.5761    3.396458E+00
   34     12.0090     97.6466    4.579816E+00
   35      7.7507    101.8782    3.041525E+00
   36     11.4825    106.3008    4.632884E+00
   37      7.4270    110.9533    3.078696E+00
   38     11.1673    115.8880    4.752597E+00
   39      7.5866    121.1781    3.312580E+00
   40     11.1016    126.9318    4.970072E+00
   41      6.5708    133.3228    3.014314E+00
   42     11.7312    140.6630    5.511292E+00
   43      6.4163    149.6361    3.085290E+00
   44     21.7021    162.6140    1.067539E+01
