 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    402.0591     10.3710    6.217313E+01
    8     35.0462     18.9132    6.142023E+00
    9    125.4001     25.3577    2.456253E+01
   10     23.2423     31.0645    5.031761E+00
   11     70.9805     36.4076    1.683017E+01
   12     18.6180     41.5535    4.798380E+00
   13     48.9425     46.5949    1.362296E+01
   14     16.6347     51.5917    4.973184E+00
   15     36.5860     56.5875    1.169225E+01
   16     14.7244     61.6173    5.009255E+00
   17     28.6497     66.7123    1.033736E+01
   18     13.7780     71.9028    5.255445E+00
   19     25.2034     77.2201    1.013317E+01
   20     11.9773     82.6993    5.062492E+00
   21     21.7043     88.3818    9.621346E+00
   22     11.3452     94.3187    5.263156E+00
   23     20.1286    100.5769    9.752883E+00
   24     11.1981    107.2482    5.656685E+00
   25     20.4700    114.4673    1.076241E+01
   26     11.4165    122.4486    6.237785E+00
   27     22.1852    131.5765    1.257904E+01
   28     11.1988    142.6932    6.580637E+00
   29     32.2605    158.7316    1.962206E+01
